Date,SPY_log_ret,SPY_log_ret_t+1,SPY_vol_10,SPY_vol_10_t+1,SPY_vol_change_t+1,SPY_shock_10,SPY_shock_10_t+1,BTC-USD_log_ret,BTC-USD_log_ret_t+1,BTC-USD_vol_10,BTC-USD_vol_10_t+1,BTC-USD_vol_change_t+1,BTC-USD_shock_10,BTC-USD_shock_10_t+1,TSLA_log_ret,TSLA_log_ret_t+1,TSLA_vol_10,TSLA_vol_10_t+1,TSLA_vol_change_t+1,TSLA_shock_10,TSLA_shock_10_t+1
2025-08-22,0.015240066208511864,-0.0044107748539399735,0.006685846318128478,0.006859024732632166,0.00017317841450368784,2.279452066851861,-0.6430615176171451,0.03886392642477823,-0.05948697067887765,0.025433077823496457,0.030719227597055407,0.00528614977355895,1.528085853174783,-1.9364735161693902,0.06031041669933769,0.019196337227210383,0.02504110255062266,0.024202373250441927,-0.0008387293001807343,2.408456919075955,0.793159291800438
2025-08-25,-0.0044107748539399735,0.004178199298032501,0.006859024732632166,0.006126083665454151,-0.0007329410671780149,-0.6430615176171451,0.6820343185310961,-0.05948697067887765,0.01512512333952803,0.030719227597055407,0.03095026748206063,0.0002310398850052242,-1.9364735161693902,0.4886911994636183,0.019196337227210383,0.01452187916170169,0.024202373250441927,0.02450679798348282,0.00030442473304089293,0.793159291800438,0.5925653433585734
2025-08-26,0.004178199298032501,0.002275921406955702,0.006126083665454151,0.006073689460396931,-5.2394205057220214e-05,0.6820343185310961,0.3747181053288432,0.01512512333952803,-0.00520655346926939,0.03095026748206063,0.028715155555228054,-0.0022351119268325774,0.4886911994636183,-0.18131726499811537,0.01452187916170169,-0.005903612812939926,0.02450679798348282,0.024566218800463644,5.942081698082427e-05,0.5925653433585734,-0.24031426492173497
2025-08-27,0.002275921406955702,0.0035351068723046006,0.006073689460396931,0.006159508340924788,8.581888052785688e-05,0.3747181053288432,0.5739267936073352,-0.00520655346926939,0.011822640333317674,0.028715155555228054,0.027234807828292296,-0.001480347726935758,-0.18131726499811537,0.43410037654225625,-0.005903612812939926,-0.010408659566889222,0.024566218800463644,0.024512848083103375,-5.337071736026891e-05,-0.24031426492173497,-0.4246205716937428
2025-08-28,0.0035351068723046006,-0.00598153537129435,0.006159508340924788,0.006453951373831896,0.0002944430329071086,0.5739267936073352,-0.9268020511507109,0.011822640333317674,-0.03742335971466304,0.027234807828292296,0.029114848150263044,0.0018800403219707482,0.43410037654225625,-1.2853702523715527,-0.010408659566889222,-0.0356293206445078,0.024512848083103375,0.026943191142493633,0.002430343059390258,-0.4246205716937428,-1.322386812166239
2025-08-29,-0.00598153537129435,-0.007437792057767281,0.006453951373831896,0.006900486459917897,0.0004465350860860008,-0.9268020511507109,-1.0778648869134622,-0.03742335971466304,0.025407604492033505,0.029114848150263044,0.030939605064895348,0.0018247569146323042,-1.2853702523715527,0.8212000262686432,-0.0356293206445078,-0.01360034804236362,0.026943191142493633,0.02688835826568363,-5.483287681000426e-05,-1.322386812166239,-0.5058080492672219
2025-09-02,-0.007437792057767281,0.005404830609553795,0.006900486459917897,0.0068851547165150245,-1.533174340287262e-05,-1.0778648869134622,0.7849976989753823,0.025407604492033505,0.004688830576405435,0.030939605064895348,0.029688620522502155,-0.001250984542393193,0.8212000262686432,0.15793359522553732,-0.01360034804236362,0.014259073808795026,0.02688835826568363,0.026687123152203295,-0.00020123511348033377,-0.5058080492672219,0.5343053924348452
2025-09-03,0.005404830609553795,0.008322725893241605,0.0068851547165150245,0.0071749730007865005,0.000289818284271476,0.7849976989753823,1.1599661618697787,0.004688830576405435,-0.00898746169776838,0.029688620522502155,0.029367340988898594,-0.00032127953360356135,0.15793359522553732,-0.3060359363541224,0.014259073808795026,0.01320230431684188,0.026687123152203295,0.026109452561915755,-0.00057767059028754,0.5343053924348452,0.5056522838054164
2025-09-04,0.008322725893241605,-0.0029004452666213996,0.0071749730007865005,0.007083791741804538,-9.118125898196269e-05,1.1599661618697787,-0.4094481278302706,-0.00898746169776838,-0.0006560571512495267,0.029367340988898594,0.028999754014593097,-0.000367586974305497,-0.3060359363541224,-0.022622852280725872,0.01320230431684188,0.035717557533237444,0.026109452561915755,0.02713638129063665,0.001026928728720896,0.5056522838054164,1.3162240444182478
2025-09-05,-0.0029004452666213996,0.0024536244094511164,0.007083791741804538,0.005329605010618354,-0.0017541867311861841,-0.4094481278302706,0.4603764077380363,-0.0006560571512495267,0.012755470324236696,0.028999754014593097,0.025970555968312464,-0.0030291980462806324,-0.022622852280725872,0.4911512229387799,0.035717557533237444,-0.0127361095766315,0.02713638129063665,0.020970620895675342,-0.0061657603949613095,1.3162240444182478,-0.6073310675917087
