date,oil price,war,stock market,Iran,Hormuz,Attention_mean,oil price_diff,war_diff,stock market_diff,Iran_diff,Hormuz_diff
2022-10-04,11.0,29.428571428571427,19.571428571428573,3.5714285714285716,0.0,12.714285714285714,0.0,0.14285714285714235,-0.14285714285714235,-0.1428571428571428,0.0
2022-10-05,11.0,29.571428571428573,19.428571428571427,3.4285714285714284,0.0,12.685714285714287,0.0,0.1428571428571459,-0.1428571428571459,-0.14285714285714324,0.0
2022-10-06,11.0,29.714285714285715,19.285714285714285,3.2857142857142856,0.0,12.657142857142857,0.0,0.14285714285714235,-0.14285714285714235,-0.1428571428571428,0.0
2022-10-07,11.0,29.857142857142858,19.142857142857142,3.142857142857143,0.0,12.62857142857143,0.0,0.14285714285714235,-0.14285714285714235,-0.1428571428571428,0.0
2022-10-08,11.0,30.0,19.0,3.0,0.0,12.6,0.0,0.14285714285714235,-0.14285714285714235,-0.1428571428571428,0.0
2022-10-09,10.857142857142858,30.142857142857142,19.0,3.0,0.0,12.6,-0.14285714285714235,0.14285714285714235,0.0,0.0,0.0
2022-10-10,10.714285714285714,30.285714285714285,19.0,3.0,0.0,12.6,-0.14285714285714413,0.14285714285714235,0.0,0.0,0.0
2022-10-11,10.571428571428571,30.428571428571427,19.0,3.0,0.0,12.6,-0.14285714285714235,0.14285714285714235,0.0,0.0,0.0
2022-10-12,10.428571428571429,30.571428571428573,19.0,3.0,0.0,12.6,-0.14285714285714235,0.1428571428571459,0.0,0.0,0.0
2022-10-13,10.285714285714286,30.714285714285715,19.0,3.0,0.0,12.6,-0.14285714285714235,0.14285714285714235,0.0,0.0,0.0
2022-10-14,10.142857142857142,30.857142857142858,19.0,3.0,0.0,12.6,-0.14285714285714413,0.14285714285714235,0.0,0.0,0.0
2022-10-15,10.0,31.0,19.0,3.0,0.0,12.6,-0.14285714285714235,0.14285714285714235,0.0,0.0,0.0
2022-10-16,10.0,30.857142857142858,18.714285714285715,3.0,0.0,12.514285714285716,0.0,-0.14285714285714235,-0.2857142857142847,0.0,0.0
2022-10-17,10.0,30.714285714285715,18.428571428571427,3.0,0.0,12.428571428571427,0.0,-0.14285714285714235,-0.28571428571428825,0.0,0.0
2022-10-18,10.0,30.571428571428573,18.142857142857142,3.0,0.0,12.342857142857142,0.0,-0.14285714285714235,-0.2857142857142847,0.0,0.0
2022-10-19,10.0,30.428571428571427,17.857142857142858,3.0,0.0,12.257142857142858,0.0,-0.1428571428571459,-0.2857142857142847,0.0,0.0
2022-10-20,10.0,30.285714285714285,17.571428571428573,3.0,0.0,12.171428571428573,0.0,-0.14285714285714235,-0.2857142857142847,0.0,0.0
2022-10-21,10.0,30.142857142857142,17.285714285714285,3.0,0.0,12.085714285714285,0.0,-0.14285714285714235,-0.28571428571428825,0.0,0.0
2022-10-22,10.0,30.0,17.0,3.0,0.0,12.0,0.0,-0.14285714285714235,-0.2857142857142847,0.0,0.0
2022-10-23,9.857142857142858,30.142857142857142,17.142857142857142,3.0,0.0,12.028571428571428,-0.14285714285714235,0.14285714285714235,0.14285714285714235,0.0,0.0
2022-10-24,9.714285714285714,30.285714285714285,17.285714285714285,3.0,0.0,12.057142857142857,-0.14285714285714413,0.14285714285714235,0.14285714285714235,0.0,0.0
2022-10-25,9.571428571428571,30.428571428571427,17.428571428571427,3.0,0.0,12.085714285714285,-0.14285714285714235,0.14285714285714235,0.14285714285714235,0.0,0.0
2022-10-26,9.428571428571429,30.571428571428573,17.571428571428573,3.0,0.0,12.114285714285714,-0.14285714285714235,0.1428571428571459,0.1428571428571459,0.0,0.0
2022-10-27,9.285714285714286,30.714285714285715,17.714285714285715,3.0,0.0,12.142857142857142,-0.14285714285714235,0.14285714285714235,0.14285714285714235,0.0,0.0
2022-10-28,9.142857142857142,30.857142857142858,17.857142857142858,3.0,0.0,12.171428571428573,-0.14285714285714413,0.14285714285714235,0.14285714285714235,0.0,0.0
2022-10-29,9.0,31.0,18.0,3.0,0.0,12.2,-0.14285714285714235,0.14285714285714235,0.14285714285714235,0.0,0.0
2022-10-30,9.0,31.571428571428573,17.857142857142858,3.0,0.0,12.285714285714286,0.0,0.571428571428573,-0.14285714285714235,0.0,0.0
2022-10-31,9.0,32.142857142857146,17.714285714285715,3.0,0.0,12.371428571428572,0.0,0.571428571428573,-0.14285714285714235,0.0,0.0
2022-11-01,9.0,32.714285714285715,17.571428571428573,3.0,0.0,12.457142857142859,0.0,0.5714285714285694,-0.14285714285714235,0.0,0.0
2022-11-02,9.0,33.285714285714285,17.428571428571427,3.0,0.0,12.542857142857141,0.0,0.5714285714285694,-0.1428571428571459,0.0,0.0
2022-11-03,9.0,33.857142857142854,17.285714285714285,3.0,0.0,12.628571428571428,0.0,0.5714285714285694,-0.14285714285714235,0.0,0.0
2022-11-04,9.0,34.42857142857143,17.142857142857142,3.0,0.0,12.714285714285714,0.0,0.5714285714285765,-0.14285714285714235,0.0,0.0
2022-11-05,9.0,35.0,17.0,3.0,0.0,12.8,0.0,0.5714285714285694,-0.14285714285714235,0.0,0.0
2022-11-06,9.0,36.714285714285715,17.428571428571427,2.857142857142857,0.0,13.2,0.0,1.7142857142857153,0.42857142857142705,-0.1428571428571428,0.0
2022-11-07,9.0,38.42857142857143,17.857142857142858,2.7142857142857144,0.0,13.6,0.0,1.7142857142857153,0.4285714285714306,-0.1428571428571428,0.0
2022-11-08,9.0,40.142857142857146,18.285714285714285,2.5714285714285716,0.0,14.0,0.0,1.7142857142857153,0.42857142857142705,-0.1428571428571428,0.0
2022-11-09,9.0,41.857142857142854,18.714285714285715,2.4285714285714284,0.0,14.4,0.0,1.7142857142857082,0.4285714285714306,-0.14285714285714324,0.0
2022-11-10,9.0,43.57142857142857,19.142857142857142,2.2857142857142856,0.0,14.8,0.0,1.7142857142857153,0.42857142857142705,-0.1428571428571428,0.0
2022-11-11,9.0,45.285714285714285,19.571428571428573,2.142857142857143,0.0,15.2,0.0,1.7142857142857153,0.4285714285714306,-0.1428571428571428,0.0
2022-11-12,9.0,47.0,20.0,2.0,0.0,15.6,0.0,1.7142857142857153,0.42857142857142705,-0.1428571428571428,0.0
2022-11-13,9.0,47.285714285714285,19.285714285714285,2.2857142857142856,0.0,15.571428571428573,0.0,0.2857142857142847,-0.7142857142857153,0.2857142857142856,0.0
2022-11-14,9.0,47.57142857142857,18.571428571428573,2.5714285714285716,0.0,15.542857142857141,0.0,0.2857142857142847,-0.7142857142857117,0.28571428571428603,0.0
2022-11-15,9.0,47.857142857142854,17.857142857142858,2.857142857142857,0.0,15.514285714285714,0.0,0.2857142857142847,-0.7142857142857153,0.2857142857142856,0.0
2022-11-16,9.0,48.142857142857146,17.142857142857142,3.142857142857143,0.0,15.485714285714286,0.0,0.2857142857142918,-0.7142857142857153,0.2857142857142856,0.0
2022-11-17,9.0,48.42857142857143,16.428571428571427,3.4285714285714284,0.0,15.457142857142859,0.0,0.2857142857142847,-0.7142857142857153,0.2857142857142856,0.0
2022-11-18,9.0,48.714285714285715,15.714285714285714,3.7142857142857144,0.0,15.428571428571427,0.0,0.2857142857142847,-0.7142857142857135,0.28571428571428603,0.0
2022-11-19,9.0,49.0,15.0,4.0,0.0,15.4,0.0,0.2857142857142847,-0.7142857142857135,0.2857142857142856,0.0
2022-11-20,9.0,47.142857142857146,14.857142857142858,6.285714285714286,0.0,15.457142857142859,0.0,-1.857142857142854,-0.14285714285714235,2.2857142857142856,0.0
2022-11-21,9.0,45.285714285714285,14.714285714285714,8.571428571428571,0.0,15.514285714285714,0.0,-1.8571428571428612,-0.14285714285714413,2.2857142857142856,0.0
2022-11-22,9.0,43.42857142857143,14.571428571428571,10.857142857142858,0.0,15.571428571428573,0.0,-1.857142857142854,-0.14285714285714235,2.2857142857142865,0.0
2022-11-23,9.0,41.57142857142857,14.428571428571429,13.142857142857142,0.0,15.628571428571428,0.0,-1.8571428571428612,-0.14285714285714235,2.2857142857142847,0.0
2022-11-24,9.0,39.714285714285715,14.285714285714286,15.428571428571429,0.0,15.685714285714287,0.0,-1.857142857142854,-0.14285714285714235,2.2857142857142865,0.0
2022-11-25,9.0,37.857142857142854,14.142857142857142,17.714285714285715,0.0,15.742857142857144,0.0,-1.8571428571428612,-0.14285714285714413,2.2857142857142865,0.0
2022-11-26,9.0,36.0,14.0,20.0,0.0,15.8,0.0,-1.857142857142854,-0.14285714285714235,2.2857142857142847,0.0
2022-11-27,9.0,36.0,14.0,19.142857142857142,0.0,15.628571428571428,0.0,0.0,0.0,-0.8571428571428577,0.0
2022-11-28,9.0,36.0,14.0,18.285714285714285,0.0,15.457142857142856,0.0,0.0,0.0,-0.8571428571428577,0.0
2022-11-29,9.0,36.0,14.0,17.428571428571427,0.0,15.285714285714286,0.0,0.0,0.0,-0.8571428571428577,0.0
2022-11-30,9.0,36.0,14.0,16.571428571428573,0.0,15.114285714285714,0.0,0.0,0.0,-0.8571428571428541,0.0
2022-12-01,9.0,36.0,14.0,15.714285714285714,0.0,14.942857142857141,0.0,0.0,0.0,-0.8571428571428594,0.0
2022-12-02,9.0,36.0,14.0,14.857142857142858,0.0,14.771428571428572,0.0,0.0,0.0,-0.8571428571428559,0.0
2022-12-03,9.0,36.0,14.0,14.0,0.0,14.6,0.0,0.0,0.0,-0.8571428571428577,0.0
2022-12-04,9.142857142857142,35.857142857142854,14.0,12.285714285714286,0.0,14.257142857142858,0.14285714285714235,-0.1428571428571459,0.0,-1.7142857142857135,0.0
2022-12-05,9.285714285714286,35.714285714285715,14.0,10.571428571428571,0.0,13.914285714285715,0.14285714285714413,-0.1428571428571388,0.0,-1.7142857142857153,0.0
2022-12-06,9.428571428571429,35.57142857142857,14.0,8.857142857142858,0.0,13.571428571428573,0.14285714285714235,-0.1428571428571459,0.0,-1.7142857142857135,0.0
2022-12-07,9.571428571428571,35.42857142857143,14.0,7.142857142857143,0.0,13.228571428571428,0.14285714285714235,-0.1428571428571388,0.0,-1.7142857142857144,0.0
2022-12-08,9.714285714285714,35.285714285714285,14.0,5.428571428571429,0.0,12.885714285714286,0.14285714285714235,-0.1428571428571459,0.0,-1.7142857142857144,0.0
2022-12-09,9.857142857142858,35.142857142857146,14.0,3.7142857142857144,0.0,12.542857142857143,0.14285714285714413,-0.1428571428571388,0.0,-1.7142857142857144,0.0
2022-12-10,10.0,35.0,14.0,2.0,0.0,12.2,0.14285714285714235,-0.1428571428571459,0.0,-1.7142857142857144,0.0
2022-12-11,9.857142857142858,34.857142857142854,14.285714285714286,2.0,0.0,12.2,-0.14285714285714235,-0.1428571428571459,0.2857142857142865,0.0,0.0
2022-12-12,9.714285714285714,34.714285714285715,14.571428571428571,2.0,0.0,12.2,-0.14285714285714413,-0.1428571428571388,0.2857142857142847,0.0,0.0
2022-12-13,9.571428571428571,34.57142857142857,14.857142857142858,2.0,0.0,12.2,-0.14285714285714235,-0.1428571428571459,0.2857142857142865,0.0,0.0
2022-12-14,9.428571428571429,34.42857142857143,15.142857142857142,2.0,0.0,12.2,-0.14285714285714235,-0.1428571428571388,0.2857142857142847,0.0,0.0
2022-12-15,9.285714285714286,34.285714285714285,15.428571428571429,2.0,0.0,12.2,-0.14285714285714235,-0.1428571428571459,0.2857142857142865,0.0,0.0
